@graph_0_@id,@graph_0_@type,@graph_0_broader,@graph_0_exactMatch,@graph_0_prefLabel_0_@language,@graph_0_prefLabel_0_@value,@graph_0_prefLabel_1_@language,@graph_0_prefLabel_1_@value,@graph_1_@id,@graph_1_@type,@graph_1_aggregatedCHO,@graph_1_dataProvider,@graph_1_isShownAt,@graph_1_provider,@graph_2_@id,@graph_2_@type,@graph_2_contributor_@language,@graph_2_contributor_@value,@graph_2_creator_@language,@graph_2_creator_@value,@graph_2_description_0_@language,@graph_2_description_0_@value,@graph_2_description_1_@language,@graph_2_description_1_@value,@graph_2_identifier,@graph_2_subject_0_@language,@graph_2_subject_0_@value,@graph_2_subject_1_@language,@graph_2_subject_1_@value,@graph_2_subject_2_@language,@graph_2_subject_2_@value,@graph_2_subject_3_@language,@graph_2_subject_3_@value,@graph_2_subject_4_@language,@graph_2_subject_4_@value,@graph_2_subject_5_@language,@graph_2_subject_5_@value,@graph_2_subject_6_@language,@graph_2_subject_6_@value,@graph_2_subject_7_@language,@graph_2_subject_7_@value,@graph_2_subject_8_@language,@graph_2_subject_8_@value,@graph_2_subject_9_@language,@graph_2_subject_9_@value,@graph_2_subject_10_@language,@graph_2_subject_10_@value,@graph_2_subject_11_@language,@graph_2_subject_11_@value,@graph_2_title_@language,@graph_2_title_@value,@graph_2_type,@graph_2_dc:type,@graph_2_issued,@context_subject_@id,@context_title_@id,@context_description_@id,@context_type_@id,@context_type_@type,@context_contributor_@id,@context_issued_@id,@context_identifier_@id,@context_creator_@id,@context_provider_@id,@context_isShownAt_@id,@context_isShownAt_@type,@context_dataProvider_@id,@context_aggregatedCHO_@id,@context_aggregatedCHO_@type,@context_exactMatch_@id,@context_exactMatch_@type,@context_broader_@id,@context_broader_@type,@context_prefLabel_@id,@context_ore,@context_owl,@context_skos,@context_rdfs,@context_rdaGr2,@context_edm,@context_rdf,@context_xalan,@context_dcterms,@context_wgs84_pos,@context_foaf,@context_crm,@context_dc
http://semantics.gr/authorities/openarchives-item-types/Conference-article,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Conference-item,0,en,Conference article,el,Άρθρο συνεδρίου,http://semantics.gr/authorities/openarchives-item-types/Scientific-article,skos:Concept,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/IKEE_AUT/000097-_284873,edm:ProvidedCHO,0,0,0,0,0,0,0,0,http://ikee.lib.auth.gr/record/284873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,0,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/arthro,skos:Concept,0,http://vocab.getty.edu/aat/300048715,en,Article,el,Άρθρο,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000039-10329_3253%231,ore:Aggregation,https://www.openarchives.gr/aggregator-openarchives/edm/aua/000039-10329_3253,Γεωπονικό Πανεπιστήμιο Αθηνών,http://hdl.handle.net/10329/3253,Greek Aggregator OpenArchives.gr | National Documentation Centre (EKT),https://www.openarchives.gr/aggregator-openarchives/edm/aua/000039-10329_3253,edm:ProvidedCHO,0,0,0,0,0,0,0,0,http://hdl.handle.net/10329/3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://semantics.gr/authorities/openarchives-item-types/arthro,ΑΡΘΡΑ,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,0,0,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/Educational-material,skos:Concept,0,http://dbpedia.org/page/Category:Educational_materials,en,Educational material,el,Εκπαιδευτικό υλικό,https://www.openarchives.gr/aggregator-openarchives/edm/IKEE_AUT/000097-_277583,edm:ProvidedCHO,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000097-oai%3Aikee.lib.auth.gr%3A277583%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,0,0,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/Journal-part,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Issue-segment,0,en,Journal part,el,Τμήμα περιοδικού,http://semantics.gr/authorities/openarchives-item-types/Scientific-article,skos:Concept,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/IKEE_AUT/000097-_282937,edm:ProvidedCHO,0,0,0,0,0,0,0,0,http://ikee.lib.auth.gr/record/282937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,0,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/metaptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,http://vocab.getty.edu/aat/300077723,en,Master thesis,el,Μεταπτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/Dione/000013-unipi_11303,edm:ProvidedCHO,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000013-unipi_11303%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,http://purl.org/dc/elements/1.1/contributor,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/metaptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,http://vocab.getty.edu/aat/300077723,en,Master thesis,el,Μεταπτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/Dione/000013-unipi_3541,edm:ProvidedCHO,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000013-unipi_3541%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,0,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/Educational-material,skos:Concept,0,http://dbpedia.org/page/Category:Educational_materials,en,Educational material,el,Εκπαιδευτικό υλικό,http://semantics.gr/authorities/openarchives-item-types/book,skos:Concept,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000065-oai%3Arepository.kallipos.gr%3A11419_2081%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,http://purl.org/dc/elements/1.1/contributor,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,0,0,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,0,en,Bachelor thesis,el,Πτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000100-oai%3Ahellanicus.lib.aegean.gr%3A11610_9537%231,ore:Aggregation,https://www.openarchives.gr/aggregator-openarchives/edm/hellanicus/000100-11610_9537,Πανεπιστήμιο Αιγαίου,http://hdl.handle.net/11610/9537,Greek Aggregator OpenArchives.gr | National Documentation Centre (EKT),https://www.openarchives.gr/aggregator-openarchives/edm/hellanicus/000100-11610_9537,edm:ProvidedCHO,el,Πανεπιστήμιο Αιγαίου. Σχολή Επιστημών της Διοίκησης. Τμήμα Ναυτιλίας και Επιχειρηματικών Υπηρεσιών.,el,"Τορνάρη, Μαρία",0,0,0,0,http://hdl.handle.net/11610/9537,el,Συνδυασμένες μεταφορές,el,Intermodal Transport,el,Transport,el,Transport of cargo by railway,el,Μεταφορές,el,Σιδηροδρομικές εμπορευματικές μεταφορές,el,Θριάσιο,el,Thriasio,0,0,0,0,0,0,0,0,el,Σενάριο για μία Χρηματοοικονομική Υπόθεση της Βιωσιμότητας του Θριάσιου Εμπορευματικού Κέντρου,http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,bachelorThesis,2004,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/terms/issued,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/Educational-material,skos:Concept,0,http://dbpedia.org/page/Category:Educational_materials,en,Educational material,el,Εκπαιδευτικό υλικό,http://semantics.gr/authorities/openarchives-item-types/book,skos:Concept,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000065-oai%3Arepository.kallipos.gr%3A11419_5391%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,0,http://purl.org/dc/elements/1.1/contributor,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,0,0,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/metaptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,http://vocab.getty.edu/aat/300077723,en,Master thesis,el,Μεταπτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/Dione/000013-unipi_3554,edm:ProvidedCHO,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000013-unipi_3554%231,ore:Aggregation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,http://www.w3.org/2004/02/skos/core#exactMatch,@id,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,0,en,Bachelor thesis,el,Πτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000015-oai%3Ahua.gr%3A8623%231,ore:Aggregation,https://www.openarchives.gr/aggregator-openarchives/edm/estia/000015-8623,Χαροκόπειο Πανεπιστήμιο,http://estia.hua.gr/browse/8623,Greek Aggregator OpenArchives.gr | National Documentation Centre (EKT),https://www.openarchives.gr/aggregator-openarchives/edm/estia/000015-8623,edm:ProvidedCHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,0,0,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Research-Paper-,0,en,Bachelor thesis,el,Πτυχιακή εργασία,https://www.openarchives.gr/aggregator-openarchives/edm/aggregation/provider/000100-oai%3Ahellanicus.lib.aegean.gr%3A11610_9487%231,ore:Aggregation,https://www.openarchives.gr/aggregator-openarchives/edm/hellanicus/000100-11610_9487,Πανεπιστήμιο Αιγαίου,http://hdl.handle.net/11610/9487,Greek Aggregator OpenArchives.gr | National Documentation Centre (EKT),https://www.openarchives.gr/aggregator-openarchives/edm/hellanicus/000100-11610_9487,edm:ProvidedCHO,el,Πανεπιστήμιο Αιγαίου. Σχολή Επιστημών της Διοίκησης. Τμήμα Ναυτιλίας και Επιχειρηματικών Υπηρεσιών.,el,"Κρητικός, Νικόλαος",0,0,0,0,http://hdl.handle.net/11610/9487,el,Combined transport,el,Shipping of small distances,el,Λευκή Βίβλος,el,White Paper,el,Πολιτική προώθησης,el,Εξελίξεις ναυτιλίας μικρών αποστάσεων,el,Policy of promotion,el,Συνδυασμένες μεταφορές,el,Developments of shipping of small distances,el,Ναυτιλία Μικρών Αποστάσεων,0,0,0,0,el,Οι εξελίξεις και η πολιτική προώθησης των θαλάσσιων μεταφορών μικρών αποστάσεων στο χώρο της Ευρώπης,http://semantics.gr/authorities/openarchives-item-types/ptyxiakh-ergasia,bachelorThesis,2005,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,@id,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/terms/issued,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
http://semantics.gr/authorities/openarchives-item-types/Journal-part,skos:Concept,http://semantics.gr/authorities/openarchives-item-types/Issue-segment,0,en,Journal part,el,Τμήμα περιοδικού,http://semantics.gr/authorities/openarchives-item-types/Scientific-article,skos:Concept,0,0,0,0,https://www.openarchives.gr/aggregator-openarchives/edm/IKEE_AUT/000097-_283095,edm:ProvidedCHO,0,0,0,0,0,0,0,0,http://ikee.lib.auth.gr/record/283095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/type,0,0,0,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/creator,http://www.europeana.eu/schemas/edm/provider,http://www.europeana.eu/schemas/edm/isShownAt,@id,http://www.europeana.eu/schemas/edm/dataProvider,http://www.europeana.eu/schemas/edm/aggregatedCHO,@id,0,0,http://www.w3.org/2004/02/skos/core#broader,@id,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.openarchives.org/ore/terms/,http://www.w3.org/2002/07/owl#,http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2000/01/rdf-schema#,http://rdvocab.info/ElementsGr2/,http://www.europeana.eu/schemas/edm/,http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://xml.apache.org/xalan,http://purl.org/dc/terms/,http://www.w3.org/2003/01/geo/wgs84_pos#,http://xmlns.com/foaf/0.1/,http://www.cidoc-crm.org/rdfs/cidoc_crm_v5.0.2_english_label.rdfs#,http://purl.org/dc/elements/1.1/
